gid,lbl,val,geometry,result
다사486463,591.00,591.0,"POLYGON ((948600 1946300, 948600 1946400, 948700 1946400, 948700 1946300, 948600 1946300))",884.25
다사462475,16.00,16.0,"POLYGON ((946200 1947500, 946200 1947600, 946300 1947600, 946300 1947500, 946200 1947500))",109.625
다사473434,250.00,250.0,"POLYGON ((947300 1943400, 947300 1943500, 947400 1943500, 947400 1943400, 947300 1943400))",412.875
다사489464,146.00,146.0,"POLYGON ((948900 1946400, 948900 1946500, 949000 1946500, 949000 1946400, 948900 1946400))",264.75
다사468434,178.00,178.0,"POLYGON ((946800 1943400, 946800 1943500, 946900 1943500, 946900 1943400, 946800 1943400))",470.875
다사471476,453.00,453.0,"POLYGON ((947100 1947600, 947100 1947700, 947200 1947700, 947200 1947600, 947100 1947600))",706.625
다사477467,90.00,90.0,"POLYGON ((947700 1946700, 947700 1946800, 947800 1946800, 947800 1946700, 947700 1946700))",236.625
다사467441,209.00,209.0,"POLYGON ((946700 1944100, 946700 1944200, 946800 1944200, 946800 1944100, 946700 1944100))",339.875
다사489479,N/A,0.0,"POLYGON ((948900 1947900, 948900 1948000, 949000 1948000, 949000 1947900, 948900 1947900))",26.625
다사463478,586.00,586.0,"POLYGON ((946300 1947800, 946300 1947900, 946400 1947900, 946400 1947800, 946300 1947800))",698.125
다사482454,705.00,705.0,"POLYGON ((948200 1945400, 948200 1945500, 948300 1945500, 948300 1945400, 948200 1945400))",1102.375
다사457474,119.00,119.0,"POLYGON ((945700 1947400, 945700 1947500, 945800 1947500, 945800 1947400, 945700 1947400))",251.125
다사464491,133.00,133.0,"POLYGON ((946400 1949100, 946400 1949200, 946500 1949200, 946500 1949100, 946400 1949100))",451.75
다사477440,8.00,8.0,"POLYGON ((947700 1944000, 947700 1944100, 947800 1944100, 947800 1944000, 947700 1944000))",322.5
다사492466,901.00,901.0,"POLYGON ((949200 1946600, 949200 1946700, 949300 1946700, 949300 1946600, 949200 1946600))",1109.375
다사464457,639.00,639.0,"POLYGON ((946400 1945700, 946400 1945800, 946500 1945800, 946500 1945700, 946400 1945700))",830.5
다사497474,191.00,191.0,"POLYGON ((949700 1947400, 949700 1947500, 949800 1947500, 949800 1947400, 949700 1947400))",583.25
다사456466,332.00,332.0,"POLYGON ((945600 1946600, 945600 1946700, 945700 1946700, 945700 1946600, 945600 1946600))",868.375
다사478453,9.00,9.0,"POLYGON ((947800 1945300, 947800 1945400, 947900 1945400, 947900 1945300, 947800 1945300))",220.0
다사468456,862.00,862.0,"POLYGON ((946800 1945600, 946800 1945700, 946900 1945700, 946900 1945600, 946800 1945600))",1245.25
다사487451,260.00,260.0,"POLYGON ((948700 1945100, 948700 1945200, 948800 1945200, 948800 1945100, 948700 1945100))",518.5
다사476478,331.00,331.0,"POLYGON ((947600 1947800, 947600 1947900, 947700 1947900, 947700 1947800, 947600 1947800))",808.375
다사485457,7.00,7.0,"POLYGON ((948500 1945700, 948500 1945800, 948600 1945800, 948600 1945700, 948500 1945700))",224.0
다사472439,344.00,344.0,"POLYGON ((947200 1943900, 947200 1944000, 947300 1944000, 947300 1943900, 947200 1943900))",718.75
다사474460,857.00,857.0,"POLYGON ((947400 1946000, 947400 1946100, 947500 1946100, 947500 1946000, 947400 1946000))",1380.125
다사479444,825.00,825.0,"POLYGON ((947900 1944400, 947900 1944500, 948000 1944500, 948000 1944400, 947900 1944400))",1166.875
다사470433,300.00,300.0,"POLYGON ((947000 1943300, 947000 1943400, 947100 1943400, 947100 1943300, 947000 1943300))",615.25
다사482462,590.00,590.0,"POLYGON ((948200 1946200, 948200 1946300, 948300 1946300, 948300 1946200, 948200 1946200))",848.625
다사463470,660.00,660.0,"POLYGON ((946300 1947000, 946300 1947100, 946400 1947100, 946400 1947000, 946300 1947000))",823.875
다사468476,232.00,232.0,"POLYGON ((946800 1947600, 946800 1947700, 946900 1947700, 946900 1947600, 946800 1947600))",522.625
다사479442,490.00,490.0,"POLYGON ((947900 1944200, 947900 1944300, 948000 1944300, 948000 1944200, 947900 1944200))",866.0
다사480462,483.00,483.0,"POLYGON ((948000 1946200, 948000 1946300, 948100 1946300, 948100 1946200, 948000 1946200))",671.5
다사470459,885.00,885.0,"POLYGON ((947000 1945900, 947000 1946000, 947100 1946000, 947100 1945900, 947000 1945900))",1218.5
다사489456,207.00,207.0,"POLYGON ((948900 1945600, 948900 1945700, 949000 1945700, 949000 1945600, 948900 1945600))",440.25
다사490469,213.00,213.0,"POLYGON ((949000 1946900, 949000 1947000, 949100 1947000, 949100 1946900, 949000 1946900))",341.375
다사470449,145.00,145.0,"POLYGON ((947000 1944900, 947000 1945000, 947100 1945000, 947100 1944900, 947000 1944900))",355.75
다사480454,283.00,283.0,"POLYGON ((948000 1945400, 948000 1945500, 948100 1945500, 948100 1945400, 948000 1945400))",625.25
다사475443,389.00,389.0,"POLYGON ((947500 1944300, 947500 1944400, 947600 1944400, 947600 1944300, 947500 1944300))",634.75
다사501471,346.00,346.0,"POLYGON ((950100 1947100, 950100 1947200, 950200 1947200, 950200 1947100, 950100 1947100))",594.0
다사480443,276.00,276.0,"POLYGON ((948000 1944300, 948000 1944400, 948100 1944400, 948100 1944300, 948000 1944300))",632.625
다사465462,15.00,15.0,"POLYGON ((946500 1946200, 946500 1946300, 946600 1946300, 946600 1946200, 946500 1946200))",55.625
다사477465,N/A,0.0,"POLYGON ((947700 1946500, 947700 1946600, 947800 1946600, 947800 1946500, 947700 1946500))",55.25
다사454473,150.00,150.0,"POLYGON ((945400 1947300, 945400 1947400, 945500 1947400, 945500 1947300, 945400 1947300))",516.625
다사473467,124.00,124.0,"POLYGON ((947300 1946700, 947300 1946800, 947400 1946800, 947400 1946700, 947300 1946700))",185.5
다사502469,404.00,404.0,"POLYGON ((950200 1946900, 950200 1947000, 950300 1947000, 950300 1946900, 950200 1946900))",796.5
다사470441,210.00,210.0,"POLYGON ((947000 1944100, 947000 1944200, 947100 1944200, 947100 1944100, 947000 1944100))",459.625
다사476461,360.00,360.0,"POLYGON ((947600 1946100, 947600 1946200, 947700 1946200, 947700 1946100, 947600 1946100))",615.625
다사496468,6.00,6.0,"POLYGON ((949600 1946800, 949600 1946900, 949700 1946900, 949700 1946800, 949600 1946800))",250.375
다사473445,52.00,52.0,"POLYGON ((947300 1944500, 947300 1944600, 947400 1944600, 947400 1944500, 947300 1944500))",172.5
다사486451,332.00,332.0,"POLYGON ((948600 1945100, 948600 1945200, 948700 1945200, 948700 1945100, 948600 1945100))",698.75
다사479457,6.00,6.0,"POLYGON ((947900 1945700, 947900 1945800, 948000 1945800, 948000 1945700, 947900 1945700))",237.375
다사478467,26.00,26.0,"POLYGON ((947800 1946700, 947800 1946800, 947900 1946800, 947900 1946700, 947800 1946700))",189.875
다사470451,403.00,403.0,"POLYGON ((947000 1945100, 947000 1945200, 947100 1945200, 947100 1945100, 947000 1945100))",691.625
다사472472,253.00,253.0,"POLYGON ((947200 1947200, 947200 1947300, 947300 1947300, 947300 1947200, 947200 1947200))",476.625
다사475472,331.00,331.0,"POLYGON ((947500 1947200, 947500 1947300, 947600 1947300, 947600 1947200, 947500 1947200))",686.625
다사460463,25.00,25.0,"POLYGON ((946000 1946300, 946000 1946400, 946100 1946400, 946100 1946300, 946000 1946300))",204.25
다사485476,216.00,216.0,"POLYGON ((948500 1947600, 948500 1947700, 948600 1947700, 948600 1947600, 948500 1947600))",329.125
다사465478,257.00,257.0,"POLYGON ((946500 1947800, 946500 1947900, 946600 1947900, 946600 1947800, 946500 1947800))",465.25
다사482456,311.00,311.0,"POLYGON ((948200 1945600, 948200 1945700, 948300 1945700, 948300 1945600, 948200 1945600))",622.875
다사484460,161.00,161.0,"POLYGON ((948400 1946000, 948400 1946100, 948500 1946100, 948500 1946000, 948400 1946000))",391.125
다사477444,412.00,412.0,"POLYGON ((947700 1944400, 947700 1944500, 947800 1944500, 947800 1944400, 947700 1944400))",621.125
다사475450,182.00,182.0,"POLYGON ((947500 1945000, 947500 1945100, 947600 1945100, 947600 1945000, 947500 1945000))",511.125
다사470439,81.00,81.0,"POLYGON ((947000 1943900, 947000 1944000, 947100 1944000, 947100 1943900, 947000 1943900))",280.375
다사468479,192.00,192.0,"POLYGON ((946800 1947900, 946800 1948000, 946900 1948000, 946900 1947900, 946800 1947900))",522.875
다사454472,346.00,346.0,"POLYGON ((945400 1947200, 945400 1947300, 945500 1947300, 945500 1947200, 945400 1947200))",657.25
다사479466,370.00,370.0,"POLYGON ((947900 1946600, 947900 1946700, 948000 1946700, 948000 1946600, 947900 1946600))",473.0
다사483462,278.00,278.0,"POLYGON ((948300 1946200, 948300 1946300, 948400 1946300, 948400 1946200, 948300 1946200))",539.625
다사471452,N/A,0.0,"POLYGON ((947100 1945200, 947100 1945300, 947200 1945300, 947200 1945200, 947100 1945200))",324.125
다사487462,259.00,259.0,"POLYGON ((948700 1946200, 948700 1946300, 948800 1946300, 948800 1946200, 948700 1946200))",576.875
다사469457,382.00,382.0,"POLYGON ((946900 1945700, 946900 1945800, 947000 1945800, 947000 1945700, 946900 1945700))",830.75
다사466488,460.00,460.0,"POLYGON ((946600 1948800, 946600 1948900, 946700 1948900, 946700 1948800, 946600 1948800))",734.0
다사469438,121.00,121.0,"POLYGON ((946900 1943800, 946900 1943900, 947000 1943900, 947000 1943800, 946900 1943800))",330.75
다사464462,19.00,19.0,"POLYGON ((946400 1946200, 946400 1946300, 946500 1946300, 946500 1946200, 946400 1946200))",36.25
다사487478,49.00,49.0,"POLYGON ((948700 1947800, 948700 1947900, 948800 1947900, 948800 1947800, 948700 1947800))",101.875
다사472481,435.00,435.0,"POLYGON ((947200 1948100, 947200 1948200, 947300 1948200, 947300 1948100, 947200 1948100))",1107.125
다사482447,706.00,706.0,"POLYGON ((948200 1944700, 948200 1944800, 948300 1944800, 948300 1944700, 948200 1944700))",1131.0
다사469441,N/A,0.0,"POLYGON ((946900 1944100, 946900 1944200, 947000 1944200, 947000 1944100, 946900 1944100))",206.5
다사472484,157.00,157.0,"POLYGON ((947200 1948400, 947200 1948500, 947300 1948500, 947300 1948400, 947200 1948400))",476.75
다사470479,664.00,664.0,"POLYGON ((947000 1947900, 947000 1948000, 947100 1948000, 947100 1947900, 947000 1947900))",1357.375
다사468443,46.00,46.0,"POLYGON ((946800 1944300, 946800 1944400, 946900 1944400, 946900 1944300, 946800 1944300))",220.125
다사464487,508.00,508.0,"POLYGON ((946400 1948700, 946400 1948800, 946500 1948800, 946500 1948700, 946400 1948700))",656.875
다사477448,204.00,204.0,"POLYGON ((947700 1944800, 947700 1944900, 947800 1944900, 947800 1944800, 947700 1944800))",492.25
다사474475,35.00,35.0,"POLYGON ((947400 1947500, 947400 1947600, 947500 1947600, 947500 1947500, 947400 1947500))",293.5
다사489458,473.00,473.0,"POLYGON ((948900 1945800, 948900 1945900, 949000 1945900, 949000 1945800, 948900 1945800))",740.625
다사467449,293.00,293.0,"POLYGON ((946700 1944900, 946700 1945000, 946800 1945000, 946800 1944900, 946700 1944900))",492.5
다사474469,164.00,164.0,"POLYGON ((947400 1946900, 947400 1947000, 947500 1947000, 947500 1946900, 947400 1946900))",274.5
다사460495,388.00,388.0,"POLYGON ((946000 1949500, 946000 1949600, 946100 1949600, 946100 1949500, 946000 1949500))",609.0
다사474435,151.00,151.0,"POLYGON ((947400 1943500, 947400 1943600, 947500 1943600, 947500 1943500, 947400 1943500))",331.5
다사480448,419.00,419.0,"POLYGON ((948000 1944800, 948000 1944900, 948100 1944900, 948100 1944800, 948000 1944800))",842.625
다사474434,80.00,80.0,"POLYGON ((947400 1943400, 947400 1943500, 947500 1943500, 947500 1943400, 947400 1943400))",196.71428571428572
다사468446,406.00,406.0,"POLYGON ((946800 1944600, 946800 1944700, 946900 1944700, 946900 1944600, 946800 1944600))",587.75
다사467456,447.00,447.0,"POLYGON ((946700 1945600, 946700 1945700, 946800 1945700, 946800 1945600, 946700 1945600))",959.375
다사472478,607.00,607.0,"POLYGON ((947200 1947800, 947200 1947900, 947300 1947900, 947300 1947800, 947200 1947800))",1151.25
다사470452,670.00,670.0,"POLYGON ((947000 1945200, 947000 1945300, 947100 1945300, 947100 1945200, 947000 1945200))",966.5
다사458468,417.00,417.0,"POLYGON ((945800 1946800, 945800 1946900, 945900 1946900, 945900 1946800, 945800 1946800))",790.125
다사478474,15.00,15.0,"POLYGON ((947800 1947400, 947800 1947500, 947900 1947500, 947900 1947400, 947800 1947400))",335.0
다사471444,501.00,501.0,"POLYGON ((947100 1944400, 947100 1944500, 947200 1944500, 947200 1944400, 947100 1944400))",716.5
다사471455,299.00,299.0,"POLYGON ((947100 1945500, 947100 1945600, 947200 1945600, 947200 1945500, 947100 1945500))",566.75
다사464459,N/A,0.0,"POLYGON ((946400 1945900, 946400 1946000, 946500 1946000, 946500 1945900, 946400 1945900))",35.75
다사462494,374.00,374.0,"POLYGON ((946200 1949400, 946200 1949500, 946300 1949500, 946300 1949400, 946200 1949400))",505.375
다사457469,619.00,619.0,"POLYGON ((945700 1946900, 945700 1947000, 945800 1947000, 945800 1946900, 945700 1946900))",987.625
다사488461,435.00,435.0,"POLYGON ((948800 1946100, 948800 1946200, 948900 1946200, 948900 1946100, 948800 1946100))",723.125
다사464458,N/A,0.0,"POLYGON ((946400 1945800, 946400 1945900, 946500 1945900, 946500 1945800, 946400 1945800))",203.5
다사478460,141.00,141.0,"POLYGON ((947800 1946000, 947800 1946100, 947900 1946100, 947900 1946000, 947800 1946000))",426.5
다사460473,306.00,306.0,"POLYGON ((946000 1947300, 946000 1947400, 946100 1947400, 946100 1947300, 946000 1947300))",499.5
다사462459,15.00,15.0,"POLYGON ((946200 1945900, 946200 1946000, 946300 1946000, 946300 1945900, 946200 1945900))",85.125
다사479446,277.00,277.0,"POLYGON ((947900 1944600, 947900 1944700, 948000 1944700, 948000 1944600, 947900 1944600))",681.5
다사457464,114.00,114.0,"POLYGON ((945700 1946400, 945700 1946500, 945800 1946500, 945800 1946400, 945700 1946400))",311.0
다사487448,236.00,236.0,"POLYGON ((948700 1944800, 948700 1944900, 948800 1944900, 948800 1944800, 948700 1944800))",340.375
다사466479,633.00,633.0,"POLYGON ((946600 1947900, 946600 1948000, 946700 1948000, 946700 1947900, 946600 1947900))",852.75
다사484444,309.00,309.0,"POLYGON ((948400 1944400, 948400 1944500, 948500 1944500, 948500 1944400, 948400 1944400))",564.0
다사465457,710.00,710.0,"POLYGON ((946500 1945700, 946500 1945800, 946600 1945800, 946600 1945700, 946500 1945700))",1047.375
다사471463,52.00,52.0,"POLYGON ((947100 1946300, 947100 1946400, 947200 1946400, 947200 1946300, 947100 1946300))",64.875
다사469470,214.00,214.0,"POLYGON ((946900 1947000, 946900 1947100, 947000 1947100, 947000 1947000, 946900 1947000))",436.875
다사468486,N/A,0.0,"POLYGON ((946800 1948600, 946800 1948700, 946900 1948700, 946900 1948600, 946800 1948600))",170.625
다사471446,99.00,99.0,"POLYGON ((947100 1944600, 947100 1944700, 947200 1944700, 947200 1944600, 947100 1944600))",254.0
다사472460,578.00,578.0,"POLYGON ((947200 1946000, 947200 1946100, 947300 1946100, 947300 1946000, 947200 1946000))",1087.125
다사464474,251.00,251.0,"POLYGON ((946400 1947400, 946400 1947500, 946500 1947500, 946500 1947400, 946400 1947400))",475.75
다사476476,111.00,111.0,"POLYGON ((947600 1947600, 947600 1947700, 947700 1947700, 947700 1947600, 947600 1947600))",530.625
다사483460,193.00,193.0,"POLYGON ((948300 1946000, 948300 1946100, 948400 1946100, 948400 1946000, 948300 1946000))",384.375
다사472459,577.00,577.0,"POLYGON ((947200 1945900, 947200 1946000, 947300 1946000, 947300 1945900, 947200 1945900))",1049.25
다사464445,149.00,149.0,"POLYGON ((946400 1944500, 946400 1944600, 946500 1944600, 946500 1944500, 946400 1944500))",323.16666666666663
다사487457,403.00,403.0,"POLYGON ((948700 1945700, 948700 1945800, 948800 1945800, 948800 1945700, 948700 1945700))",721.875
다사480467,N/A,0.0,"POLYGON ((948000 1946700, 948000 1946800, 948100 1946800, 948100 1946700, 948000 1946700))",206.125
다사499472,356.00,356.0,"POLYGON ((949900 1947200, 949900 1947300, 950000 1947300, 950000 1947200, 949900 1947200))",628.625
다사483466,388.00,388.0,"POLYGON ((948300 1946600, 948300 1946700, 948400 1946700, 948400 1946600, 948300 1946600))",533.125
다사465445,109.00,109.0,"POLYGON ((946500 1944500, 946500 1944600, 946600 1944600, 946600 1944500, 946500 1944500))",275.0
다사493470,N/A,0.0,"POLYGON ((949300 1947000, 949300 1947100, 949400 1947100, 949400 1947000, 949300 1947000))",149.625
다사485459,352.00,352.0,"POLYGON ((948500 1945900, 948500 1946000, 948600 1946000, 948600 1945900, 948500 1945900))",643.125
다사460477,246.00,246.0,"POLYGON ((946000 1947700, 946000 1947800, 946100 1947800, 946100 1947700, 946000 1947700))",462.25
다사469446,264.00,264.0,"POLYGON ((946900 1944600, 946900 1944700, 947000 1944700, 947000 1944600, 946900 1944600))",514.25
다사474474,106.00,106.0,"POLYGON ((947400 1947400, 947400 1947500, 947500 1947500, 947500 1947400, 947400 1947400))",343.875
다사504467,1142.00,1142.0,"POLYGON ((950400 1946700, 950400 1946800, 950500 1946800, 950500 1946700, 950400 1946700))",1181.0
다사468468,138.00,138.0,"POLYGON ((946800 1946800, 946800 1946900, 946900 1946900, 946900 1946800, 946800 1946800))",370.125
다사470464,N/A,0.0,"POLYGON ((947000 1946400, 947000 1946500, 947100 1946500, 947100 1946400, 947000 1946400))",78.0
다사467487,158.00,158.0,"POLYGON ((946700 1948700, 946700 1948800, 946800 1948800, 946800 1948700, 946700 1948700))",420.0
다사472468,53.00,53.0,"POLYGON ((947200 1946800, 947200 1946900, 947300 1946900, 947300 1946800, 947200 1946800))",161.25
다사468483,340.00,340.0,"POLYGON ((946800 1948300, 946800 1948400, 946900 1948400, 946900 1948300, 946800 1948300))",617.75
다사474452,46.00,46.0,"POLYGON ((947400 1945200, 947400 1945300, 947500 1945300, 947500 1945200, 947400 1945200))",463.75
다사476439,577.00,577.0,"POLYGON ((947600 1943900, 947600 1944000, 947700 1944000, 947700 1943900, 947600 1943900))",814.25
다사469454,379.00,379.0,"POLYGON ((946900 1945400, 946900 1945500, 947000 1945500, 947000 1945400, 946900 1945400))",670.5
다사477442,182.00,182.0,"POLYGON ((947700 1944200, 947700 1944300, 947800 1944300, 947800 1944200, 947700 1944200))",425.25
다사466469,817.00,817.0,"POLYGON ((946600 1946900, 946600 1947000, 946700 1947000, 946700 1946900, 946600 1946900))",965.0
다사456473,160.00,160.0,"POLYGON ((945600 1947300, 945600 1947400, 945700 1947400, 945700 1947300, 945600 1947300))",421.125
다사465487,84.00,84.0,"POLYGON ((946500 1948700, 946500 1948800, 946600 1948800, 946600 1948700, 946500 1948700))",408.75
